pais,cod_pais,grado,dominio,estimulo,indicador,variable,grupo,asterisco,categoria_1,categoria_2,categoria_3,categoria_4,porcentaje_acuerdo,nota
Colombia,co,6,Textual,Carta,Coherencia global,Sexo,Niñas,0,0.55,1.54,4.63,93.28,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Coherencia global,Ruralidad,Zona Urbana,0,0.80,1.61,5.38,92.22,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Coherencia global,Ruralidad,Zona Rural,0,1.12,2.45,8.35,88.09,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Coherencia global,Nacional,País,0,0.90,1.80,6.00,91.30,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Cohesión,Sexo,Niños,0,3.64,55.88,8.64,31.84,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Cohesión,Sexo,Niñas,0,4.37,54.59,8.60,32.44,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Cohesión,Ruralidad,Zona Urbana,0,03.07,52.89,9.12,34.92,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Cohesión,Ruralidad,Zona Rural,0,7.46,63.80,6.79,21.96,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Cohesión,Nacional,País,1,4.00,55.20,8.60,32.10,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Concordancia,Sexo,Niños,0,3.70,6.86,38.75,50.69,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Concordancia,Sexo,Niñas,0,2.46,6.51,34.96,56.07,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Concordancia,Ruralidad,Zona Urbana,0,2.68,6.14,36.05,55.12,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Concordancia,Ruralidad,Zona Rural,0,4.49,8.65,39.66,47.20,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Concordancia,Nacional,País,1,3.10,6.70,36.80,53.40,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Vocabulario,Sexo,Niños,0,0.86,01.08,23.12,74.93,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Vocabulario,Sexo,Niñas,0,0.30,0.72,21.25,77.73,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Vocabulario,Ruralidad,Zona Urbana,0,0.47,0.67,21.41,77.45,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Vocabulario,Ruralidad,Zona Rural,0,0.97,1.74,24.95,72.34,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,6,Textual,Carta,Vocabulario,Nacional,País,0,0.60,0.90,22.20,76.40,1.3,"Nota: En los gráficos se excluye el 1.3% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,6,Textual,Animales,Coherencia global,Sexo,Niños,0,1.31,2.25,11.49,84.95,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Coherencia global,Sexo,Niñas,0,0.19,2.86,9.50,87.45,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Coherencia global,Ruralidad,Zona Urbana,0,0.28,2.15,10.37,87.19,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Coherencia global,Ruralidad,Zona Rural,0,1.98,3.67,10.74,83.61,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Coherencia global,Nacional,País,0,0.70,2.60,10.50,86.20,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Cohesión,Sexo,Niños,0,9.87,15.80,28.39,45.94,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Cohesión,Sexo,Niñas,0,5.86,15.41,26.25,52.48,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Cohesión,Ruralidad,Zona Urbana,0,5.46,14.49,29.58,50.48,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Cohesión,Ruralidad,Zona Rural,0,14.25,18.62,21.08,46.05,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Cohesión,Nacional,País,1,7.80,15.60,27.30,49.30,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Concordancia,Sexo,Niños,0,0.00,29.07,16.47,54.46,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Concordancia,Sexo,Niñas,0,0.12,30.37,13.19,56.33,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Concordancia,Ruralidad,Zona Urbana,0,0.08,30.24,13.10,56.58,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Concordancia,Ruralidad,Zona Rural,0,0.00,28.37,19.40,52.23,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Concordancia,Nacional,País,0,0.10,29.70,14.80,55.40,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Vocabulario,Sexo,Niños,0,0.41,0.57,10.82,88.21,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Vocabulario,Sexo,Niñas,0,0.40,0.53,10.06,89.01,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Vocabulario,Ruralidad,Zona Urbana,0,0.12,0.56,10.43,88.89,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Vocabulario,Ruralidad,Zona Rural,0,1.19,0.52,10.43,87.86,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Animales,Vocabulario,Nacional,País,0,0.40,0.50,10.40,88.60,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Coherencia global,Sexo,Niños,0,1.14,1.72,9.81,87.34,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Coherencia global,Sexo,Niñas,0,0.88,1.85,8.18,89.09,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Coherencia global,Ruralidad,Zona Urbana,0,0.40,1.24,8.75,89.61,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Coherencia global,Ruralidad,Zona Rural,0,2.68,3.25,9.69,84.39,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Coherencia global,Nacional,País,0,1.00,1.80,9.00,88.20,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Cohesión,Sexo,Niños,0,8.78,28.15,30.46,32.61,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Cohesión,Sexo,Niñas,0,6.50,22.51,29.80,41.19,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Cohesión,Ruralidad,Zona Urbana,0,6.15,22.94,30.34,40.56,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Cohesión,Ruralidad,Zona Rural,0,11.73,31.92,29.57,26.78,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Cohesión,Nacional,País,1,7.70,25.40,30.10,36.80,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Concordancia,Sexo,Niños,0,1.14,24.93,32.26,41.66,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Concordancia,Sexo,Niñas,0,1.39,20.59,31.87,46.15,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Concordancia,Ruralidad,Zona Urbana,0,0.40,19.71,30.92,48.98,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Concordancia,Ruralidad,Zona Rural,0,3.60,31.14,35.17,30.10,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Concordancia,Nacional,País,0,1.30,22.80,32.10,43.90,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Vocabulario,Sexo,Niños,0,0.00,0.88,15.19,83.93,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Vocabulario,Sexo,Niñas,0,0.31,1.22,11.83,86.64,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Vocabulario,Ruralidad,Zona Urbana,0,0.21,0.83,12.18,86.78,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Vocabulario,Ruralidad,Zona Rural,0,0.00,1.65,17.18,81.17,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Textual,Carta,Vocabulario,Nacional,País,0,0.20,1.00,13.50,85.30,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Cuba,cu,6,Textual,Animales,Coherencia global,Sexo,Niños,0,0.06,03.06,22.78,74.10,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Coherencia global,Sexo,Niñas,0,0.46,1.58,21.88,76.09,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Coherencia global,Ruralidad,Zona Urbana,0,0.17,2.39,22.76,74.68,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Coherencia global,Ruralidad,Zona Rural,0,0.58,02.05,20.91,76.46,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Coherencia global,Nacional,País,0,0.30,2.30,22.40,75.00,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Cohesión,Sexo,Niños,0,0.98,3.00,23.96,72.06,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Cohesión,Sexo,Niñas,0,0.12,2.12,19.40,78.37,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Cohesión,Ruralidad,Zona Urbana,0,0.53,2.99,23.60,72.88,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Cohesión,Ruralidad,Zona Rural,0,0.65,0.83,13.76,84.76,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Cohesión,Nacional,País,0,0.60,2.60,21.60,75.30,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Concordancia,Sexo,Niños,0,0.88,17.30,14.32,67.50,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Concordancia,Sexo,Niñas,0,0.41,15.93,14.23,69.42,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Concordancia,Ruralidad,Zona Urbana,0,0.81,16.40,15.21,67.58,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Concordancia,Ruralidad,Zona Rural,0,0.00,17.94,10.24,71.82,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Concordancia,Nacional,País,0,0.60,16.70,14.20,68.40,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Vocabulario,Sexo,Niños,0,0.22,1.19,27.74,70.84,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Vocabulario,Sexo,Niñas,0,0.00,0.99,23.36,75.65,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Vocabulario,Ruralidad,Zona Urbana,0,0.14,1.36,28.68,69.82,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Vocabulario,Ruralidad,Zona Rural,0,0.00,0.00,13.31,86.69,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Animales,Vocabulario,Nacional,País,0,0.10,1.10,25.60,73.20,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Coherencia global,Sexo,Niños,0,0.35,4.84,21.22,73.59,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Coherencia global,Sexo,Niñas,0,0.42,2.50,18.07,79.01,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Coherencia global,Ruralidad,Zona Urbana,0,0.48,4.42,22.28,72.82,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Coherencia global,Ruralidad,Zona Rural,0,0.00,0.77,9.74,89.50,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Coherencia global,Nacional,País,0,0.40,3.70,19.70,76.20,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Cohesión,Sexo,Niños,0,0.22,4.57,24.59,70.62,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Cohesión,Sexo,Niñas,0,0.11,1.70,22.01,76.18,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Cohesión,Ruralidad,Zona Urbana,0,0.21,3.51,26.34,69.94,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Cohesión,Ruralidad,Zona Rural,0,0.00,1.92,11.71,86.37,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Cohesión,Nacional,País,0,0.20,3.20,23.40,73.30,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Concordancia,Sexo,Niños,0,1.23,8.81,22.79,67.17,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Concordancia,Sexo,Niñas,0,0.42,7.34,18.57,73.66,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Concordancia,Ruralidad,Zona Urbana,0,0.85,9.16,23.56,66.43,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Concordancia,Ruralidad,Zona Rural,0,0.74,5.48,9.51,84.27,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Concordancia,Nacional,País,0,0.80,8.40,20.70,70.10,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Vocabulario,Sexo,Niños,0,0.23,05.01,35.88,58.88,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Vocabulario,Sexo,Niñas,0,0.38,2.14,29.92,67.55,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Vocabulario,Ruralidad,Zona Urbana,0,0.38,04.06,37.73,57.83,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Vocabulario,Ruralidad,Zona Rural,0,0.00,1.75,14.44,83.81,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Textual,Carta,Vocabulario,Nacional,País,0,0.30,3.60,33.00,63.10,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Textual,Animales,Coherencia global,Sexo,Niños,0,0.04,3.15,7.80,89.00,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Textual,Animales,Coherencia global,Sexo,Niñas,0,0.22,02.08,8.25,89.45,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Textual,Animales,Coherencia global,Ruralidad,Zona Urbana,0,0.18,1.99,7.42,90.41,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Textual,Animales,Coherencia global,Ruralidad,Zona Rural,0,0.00,4.37,9.79,85.84,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Textual,Animales,Coherencia global,Nacional,País,0,0.10,2.60,8.00,89.20,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Textual,Animales,Cohesión,Sexo,Niños,0,13.48,9.54,39.83,37.15,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Textual,Animales,Cohesión,Sexo,Niñas,0,10.16,8.84,35.14,45.86,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Textual,Animales,Cohesión,Ruralidad,Zona Urbana,0,10.19,9.15,37.56,43.10,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Textual,Animales,Cohesión,Ruralidad,Zona Rural,0,16.38,9.29,37.12,37.22,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Textual,Animales,Cohesión,Nacional,País,0,11.80,9.20,37.40,41.60,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Textual,Animales,Concordancia,Sexo,Niños,0,0.64,2.84,25.82,70.70,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Textual,Animales,Concordancia,Sexo,Niñas,0,0.36,2.25,23.20,74.19,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
