pais,cod_pais,grado,dominio,estimulo,indicador,variable,grupo,asterisco,categoria_1,categoria_2,categoria_3,categoria_4,porcentaje_acuerdo,nota
Costa Rica,cr,6,Discursivo,Animales,Registro,Ruralidad,Zona Urbana,0,0.79,3.58,18.27,77.36,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Animales,Registro,Ruralidad,Zona Rural,0,1.80,4.45,17.18,76.56,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Animales,Registro,Nacional,País,0,1.10,3.80,18.00,77.10,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Género,Sexo,Niños,0,7.94,0.71,26.68,64.66,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Género,Sexo,Niñas,0,8.21,0.10,32.46,59.23,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Género,Ruralidad,Zona Urbana,0,6.39,0.50,29.26,63.86,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Género,Ruralidad,Zona Rural,0,12.62,0.19,30.25,56.94,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Género,Nacional,País,0,8.10,0.40,29.50,62.00,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niños,0,8.23,21.18,1.88,68.72,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niñas,0,8.16,27.72,1.18,62.94,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,6.13,23.60,1.84,68.42,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,13.76,26.57,0.70,58.97,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Propósito y adecuación a la consigna,Nacional,País,1,8.20,24.40,1.50,65.90,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Registro,Sexo,Niños,0,2.43,4.93,15.98,76.66,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Registro,Sexo,Niñas,0,1.85,7.83,18.71,71.60,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Registro,Ruralidad,Zona Urbana,0,02.06,06.07,16.43,75.44,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Registro,Ruralidad,Zona Rural,0,2.37,7.16,19.76,70.71,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Costa Rica,cr,6,Discursivo,Carta,Registro,Nacional,País,0,2.10,6.40,17.30,74.20,,"Nota: En los gráficos no se excluyen respuestas, pues todas pudieron ser codificadas con la rúbrica."
Cuba,cu,6,Discursivo,Animales,Género,Sexo,Niños,0,0.74,1.31,13.74,84.20,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Género,Sexo,Niñas,0,0.22,0.31,12.20,87.27,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Género,Ruralidad,Zona Urbana,0,0.49,0.89,15.21,83.41,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Género,Ruralidad,Zona Rural,0,0.45,0.55,4.37,94.63,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Género,Nacional,País,0,0.50,0.80,13.00,85.70,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Propósito y adecuación a la consigna,Sexo,Niños,0,8.72,13.29,26.68,51.30,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Propósito y adecuación a la consigna,Sexo,Niñas,0,4.59,12.53,25.82,57.06,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,6.73,12.54,28.61,52.12,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,6.83,14.72,16.29,62.16,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Propósito y adecuación a la consigna,Nacional,País,0,6.70,13.00,26.10,54.10,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Registro,Sexo,Niños,0,0.74,09.07,31.29,58.89,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Registro,Sexo,Niñas,0,0.45,8.12,26.72,64.71,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Registro,Ruralidad,Zona Urbana,0,0.75,7.74,28.93,62.59,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Registro,Ruralidad,Zona Rural,0,0.00,11.89,29.87,58.24,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Animales,Registro,Nacional,País,0,0.60,8.60,29.10,61.70,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Género,Sexo,Niños,0,1.59,0.90,54.32,43.18,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Género,Sexo,Niñas,0,0.76,0.68,50.33,48.22,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Género,Ruralidad,Zona Urbana,0,1.44,0.92,50.12,47.52,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Género,Ruralidad,Zona Rural,0,0.33,0.28,61.47,37.91,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Género,Nacional,País,0,1.20,0.80,52.40,45.60,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niños,0,12.29,29.69,11.40,46.61,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niñas,0,10.69,27.70,11.88,49.73,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,12.86,25.16,13.08,48.90,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,5.97,43.49,5.86,44.68,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Propósito y adecuación a la consigna,Nacional,País,0,11.50,28.90,11.60,48.00,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Registro,Sexo,Niños,0,0.72,06.02,30.08,63.17,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Registro,Sexo,Niñas,0,0.24,4.59,27.89,67.29,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Registro,Ruralidad,Zona Urbana,0,0.61,6.27,33.44,59.68,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Registro,Ruralidad,Zona Rural,0,0.00,02.01,11.91,86.09,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,6,Discursivo,Carta,Registro,Nacional,País,0,0.50,5.40,29.00,65.10,0.4,"Nota: En los gráficos se excluye el 0.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Género,Sexo,Niños,0,5.31,15.64,33.68,45.36,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Género,Sexo,Niñas,0,2.35,11.90,27.19,58.56,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Género,Ruralidad,Zona Urbana,0,3.27,13.99,31.93,50.80,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Género,Ruralidad,Zona Rural,0,5.33,13.02,25.98,55.67,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Género,Nacional,País,0,3.80,13.70,30.40,52.10,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Propósito y adecuación a la consigna,Sexo,Niños,0,9.62,13.34,31.24,45.80,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Propósito y adecuación a la consigna,Sexo,Niñas,0,9.74,10.85,28.89,50.51,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,8.45,10.43,30.08,51.04,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,13.21,16.78,29.95,40.06,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Propósito y adecuación a la consigna,Nacional,País,0,9.70,12.10,30.00,48.20,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Registro,Sexo,Niños,0,4.14,15.67,41.64,38.55,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Registro,Sexo,Niñas,0,05.04,16.82,44.07,34.07,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Registro,Ruralidad,Zona Urbana,0,04.03,15.42,43.69,36.85,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Registro,Ruralidad,Zona Rural,0,6.21,18.65,40.52,34.62,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Animales,Registro,Nacional,País,0,4.60,16.30,42.90,36.30,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Género,Sexo,Niños,0,7.46,0.00,21.04,71.49,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Género,Sexo,Niñas,0,6.93,0.28,18.82,73.97,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Género,Ruralidad,Zona Urbana,0,6.35,0.09,18.50,75.06,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Género,Ruralidad,Zona Rural,0,9.71,0.28,24.28,65.73,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Género,Nacional,País,0,7.20,0.10,20.00,72.70,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niños,0,6.57,17.07,1.11,75.25,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niñas,0,5.72,15.96,1.00,77.32,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,6.15,14.86,0.94,78.06,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,6.17,21.49,1.41,70.92,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Propósito y adecuación a la consigna,Nacional,País,0,6.20,16.50,1.10,76.30,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Registro,Sexo,Niños,0,3.51,8.74,24.95,62.80,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Registro,Sexo,Niñas,0,4.52,12.10,29.54,53.84,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Registro,Ruralidad,Zona Urbana,0,3.59,9.61,26.15,60.64,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Registro,Ruralidad,Zona Rural,0,5.22,12.68,30.30,51.80,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,6,Discursivo,Carta,Registro,Nacional,País,0,4.00,10.40,27.20,58.40,1.1,"Nota: En los gráficos se excluye el 2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Género,Sexo,Niños,0,05.06,28.47,34.74,31.73,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Género,Sexo,Niñas,0,3.99,17.66,35.60,42.75,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Género,Ruralidad,Zona Urbana,0,2.97,19.23,32.48,45.32,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Género,Ruralidad,Zona Rural,0,6.17,27.40,38.02,28.41,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Género,Nacional,País,0,4.50,23.20,35.20,37.00,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Propósito y adecuación a la consigna,Sexo,Niños,0,11.78,29.11,27.44,31.67,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Propósito y adecuación a la consigna,Sexo,Niñas,0,10.14,23.64,29.68,36.54,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,8.14,22.65,29.29,39.93,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,13.97,30.42,27.69,27.92,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Propósito y adecuación a la consigna,Nacional,País,0,11.00,26.40,28.50,34.10,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Registro,Sexo,Niños,0,2.62,7.69,45.51,44.17,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Registro,Sexo,Niñas,0,2.46,6.39,45.18,45.96,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Registro,Ruralidad,Zona Urbana,0,2.27,4.97,41.57,51.20,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Registro,Ruralidad,Zona Rural,0,2.83,9.26,49.24,38.66,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Animales,Registro,Nacional,País,1,2.50,7.10,45.30,45.10,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Carta,Género,Sexo,Niños,0,9.30,0.21,46.20,44.29,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Carta,Género,Sexo,Niñas,0,7.76,0.32,49.53,42.39,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Carta,Género,Ruralidad,Zona Urbana,0,7.12,0.48,41.37,51.03,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Carta,Género,Ruralidad,Zona Rural,0,10.07,0.03,55.12,34.78,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Carta,Género,Nacional,País,0,8.50,0.30,47.90,43.30,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niños,0,17.61,34.21,2.10,46.08,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Carta,Propósito y adecuación a la consigna,Sexo,Niñas,0,16.80,37.26,1.67,44.27,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Urbana,0,13.03,32.00,2.10,52.87,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Carta,Propósito y adecuación a la consigna,Ruralidad,Zona Rural,0,21.80,39.86,1.64,36.71,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
El Salvador,sv,6,Discursivo,Carta,Propósito y adecuación a la consigna,Nacional,País,0,17.20,35.70,1.90,45.20,1.6,"Nota: En los gráficos se excluye el 1.6% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
