pais,cod_pais,grado,dominio,estimulo,indicador,variable,grupo,asterisco,categoria_1,categoria_2,categoria_3,categoria_4,porcentaje_acuerdo,nota
Colombia,co,3,Textual,Carta,Coherencia global,Sexo,Niñas,0,1.64,3.24,12.44,82.68,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Coherencia global,Ruralidad,Zona Urbana,0,1.40,2.81,11.49,84.30,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Coherencia global,Ruralidad,Zona Rural,0,3.88,6.60,10.62,78.90,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Coherencia global,Nacional,País,0,2.00,3.70,11.30,83.00,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Cohesión,Sexo,Niños,0,8.81,4.89,40.68,45.62,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Cohesión,Sexo,Niñas,0,8.16,4.70,37.09,50.06,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Cohesión,Ruralidad,Zona Urbana,0,07.07,3.96,39.63,49.35,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Cohesión,Ruralidad,Zona Rural,0,12.99,7.46,36.37,43.18,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Cohesión,Nacional,País,1,8.50,4.80,38.90,47.90,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Concordancia,Sexo,Niños,0,0.51,2.20,22.69,74.60,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Concordancia,Sexo,Niñas,0,0.55,2.45,24.83,72.16,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Concordancia,Ruralidad,Zona Urbana,0,0.28,2.42,22.56,74.74,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Concordancia,Ruralidad,Zona Rural,0,1.34,02.02,27.56,69.09,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Concordancia,Nacional,País,0,0.50,2.30,23.80,73.40,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Vocabulario,Sexo,Niños,0,4.29,1.48,20.22,74.01,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Vocabulario,Sexo,Niñas,0,4.78,2.65,17.81,74.76,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Vocabulario,Ruralidad,Zona Urbana,0,3.79,1.81,18.35,76.05,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Vocabulario,Ruralidad,Zona Rural,0,6.91,2.88,21.08,69.12,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Colombia,co,3,Textual,Carta,Vocabulario,Nacional,País,0,4.50,2.10,19.00,74.40,8.4,"Nota: En los gráficos se excluye el 8.4% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Coherencia global,Sexo,Niños,0,3.49,7.50,13.05,75.96,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Coherencia global,Sexo,Niñas,0,2.75,6.14,14.04,77.07,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Coherencia global,Ruralidad,Zona Urbana,0,3.22,6.82,12.88,77.08,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Coherencia global,Ruralidad,Zona Rural,0,2.82,6.77,15.41,74.99,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Coherencia global,Nacional,País,1,3.10,6.80,13.60,76.50,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Cohesión,Sexo,Niños,0,12.09,12.24,35.54,40.13,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Cohesión,Sexo,Niñas,0,11.72,10.87,38.34,39.07,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Cohesión,Ruralidad,Zona Urbana,0,11.30,9.13,37.53,42.04,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Cohesión,Ruralidad,Zona Rural,0,13.56,18.12,35.42,32.89,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Cohesión,Nacional,País,1,11.90,11.50,37.00,39.60,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Concordancia,Sexo,Niños,0,0.62,30.40,28.78,40.20,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Concordancia,Sexo,Niñas,0,0.30,34.17,27.08,38.44,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Concordancia,Ruralidad,Zona Urbana,0,0.55,32.03,26.27,41.15,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Concordancia,Ruralidad,Zona Rural,0,0.22,33.13,32.41,34.24,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Concordancia,Nacional,País,0,0.50,32.30,27.90,39.30,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Vocabulario,Sexo,Niños,0,0.00,0.33,6.82,92.86,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Vocabulario,Sexo,Niñas,0,0.09,0.00,8.67,91.24,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Vocabulario,Ruralidad,Zona Urbana,0,0.00,0.22,7.35,92.43,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Vocabulario,Ruralidad,Zona Rural,0,0.18,0.00,8.88,90.94,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Baile,Vocabulario,Nacional,País,0,0.00,0.20,7.80,92.00,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Coherencia global,Sexo,Niños,0,4.45,4.53,9.68,81.34,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Coherencia global,Sexo,Niñas,0,3.10,4.34,10.81,81.75,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Coherencia global,Ruralidad,Zona Urbana,0,03.09,4.11,9.25,83.56,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Coherencia global,Ruralidad,Zona Rural,0,5.46,5.26,12.90,76.38,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Coherencia global,Nacional,País,0,3.70,4.40,10.30,81.60,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Cohesión,Sexo,Niños,0,12.30,11.24,34.23,42.22,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Cohesión,Sexo,Niñas,0,9.50,8.49,36.67,45.34,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Cohesión,Ruralidad,Zona Urbana,0,8.62,9.75,36.28,45.35,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Cohesión,Ruralidad,Zona Rural,0,16.62,9.97,33.46,39.95,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Cohesión,Nacional,País,1,10.80,9.80,35.50,43.80,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Concordancia,Sexo,Niños,0,1.10,04.02,29.25,65.63,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Concordancia,Sexo,Niñas,0,0.72,4.28,27.26,67.74,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Concordancia,Ruralidad,Zona Urbana,0,0.35,3.34,27.01,69.30,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Concordancia,Ruralidad,Zona Rural,0,2.33,6.27,31.31,60.08,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Concordancia,Nacional,País,0,0.90,4.20,28.20,66.70,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Vocabulario,Sexo,Niños,0,0.17,0.47,9.55,89.81,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Vocabulario,Sexo,Niñas,0,0.66,0.54,11.49,87.31,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Vocabulario,Ruralidad,Zona Urbana,0,0.59,0.60,11.36,87.45,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Vocabulario,Ruralidad,Zona Rural,0,0.00,0.26,8.47,91.27,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Costa Rica,cr,3,Textual,Carta,Vocabulario,Nacional,País,0,0.40,0.50,10.60,88.50,8,"Nota: En los gráficos se excluye el 8% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Coherencia global,Sexo,Niños,0,2.56,11.57,36.05,49.81,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Coherencia global,Sexo,Niñas,0,1.71,6.63,33.90,57.76,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Coherencia global,Ruralidad,Zona Urbana,0,1.50,8.46,34.76,55.29,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Coherencia global,Ruralidad,Zona Rural,0,4.54,11.49,35.59,48.38,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Coherencia global,Nacional,País,0,2.10,9.10,34.90,53.80,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Cohesión,Sexo,Niños,0,1.89,6.13,41.45,50.53,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Cohesión,Sexo,Niñas,0,0.69,03.03,37.81,58.48,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Cohesión,Ruralidad,Zona Urbana,0,1.11,04.09,41.01,53.79,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Cohesión,Ruralidad,Zona Rural,0,2.00,6.44,35.07,56.49,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Cohesión,Nacional,País,0,1.30,4.60,39.80,54.30,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Concordancia,Sexo,Niños,0,0.37,6.99,33.85,58.80,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Concordancia,Sexo,Niñas,0,0.00,05.08,32.82,62.09,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Concordancia,Ruralidad,Zona Urbana,0,0.23,5.69,30.53,63.54,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Concordancia,Ruralidad,Zona Rural,0,0.00,7.63,43.40,48.97,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Concordancia,Nacional,País,0,0.20,6.10,33.20,60.50,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Vocabulario,Sexo,Niños,0,2.79,09.05,50.53,37.64,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Vocabulario,Sexo,Niñas,0,1.55,4.71,44.68,49.06,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Vocabulario,Ruralidad,Zona Urbana,0,1.65,6.30,46.92,45.12,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Vocabulario,Ruralidad,Zona Rural,0,4.13,9.26,50.53,36.08,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Baile,Vocabulario,Nacional,País,0,2.20,6.90,47.70,43.20,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Coherencia global,Sexo,Niños,0,01.06,06.08,32.12,60.74,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Coherencia global,Sexo,Niñas,0,0.15,3.77,25.85,70.23,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Coherencia global,Ruralidad,Zona Urbana,0,0.44,4.50,28.03,67.03,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Coherencia global,Ruralidad,Zona Rural,0,1.34,6.78,33.17,58.70,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Coherencia global,Nacional,País,0,0.60,4.90,29.00,65.40,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Cohesión,Sexo,Niños,0,1.37,5.14,37.32,56.17,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Cohesión,Sexo,Niñas,0,0.21,2.74,31.44,65.60,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Cohesión,Ruralidad,Zona Urbana,0,0.49,2.88,35.65,60.98,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Cohesión,Ruralidad,Zona Rural,0,2.11,8.47,29.13,60.28,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Cohesión,Nacional,País,0,0.80,4.00,34.40,60.80,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Concordancia,Sexo,Niños,0,0.65,7.97,32.18,59.20,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Concordancia,Sexo,Niñas,0,0.32,4.89,30.05,64.75,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Concordancia,Ruralidad,Zona Urbana,0,0.42,5.24,29.87,64.47,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Concordancia,Ruralidad,Zona Rural,0,0.74,11.45,36.47,51.35,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Concordancia,Nacional,País,0,0.50,6.40,31.10,61.90,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Vocabulario,Sexo,Niños,0,1.71,5.67,43.29,49.32,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Vocabulario,Sexo,Niñas,0,0.89,5.42,36.76,56.93,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Vocabulario,Ruralidad,Zona Urbana,0,0.86,4.31,39.04,55.79,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Vocabulario,Ruralidad,Zona Rural,0,3.16,10.54,44.58,41.72,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Cuba,cu,3,Textual,Carta,Vocabulario,Nacional,País,0,1.30,5.50,40.10,53.10,2.2,"Nota: En los gráficos se excluye el 2.2% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,3,Textual,Baile,Coherencia global,Sexo,Niños,0,4.83,6.89,15.52,72.75,10,"Nota: En los gráficos se excluye el 10% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,3,Textual,Baile,Coherencia global,Sexo,Niñas,0,4.51,6.66,15.38,73.44,10,"Nota: En los gráficos se excluye el 10% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
Ecuador,ec,3,Textual,Baile,Coherencia global,Ruralidad,Zona Urbana,0,4.47,5.80,14.02,75.71,10,"Nota: En los gráficos se excluye el 10% de estudiantes del país cuyas respuestas no pudieron ser codificadas con la rúbrica por estar en blanco, estar en otra lengua o no ser un texto."
